Location,MHRb
L1,27.614999999999998
L2,27990.016
L3,5.0229999999999997
L4,58.631999999999998
L5,9.0579999999999998
L6,19.010999999999999
L7,58580.097999999998
L8,6286.0720000000001
L9,63.515000000000001
L10,30.006
L11,8.1579999999999995
L12,12016.473
L13,17.791
L14,17.545000000000002
L15,24.608000000000001
L16,53336.332000000002
