Location,MHRb
L1,33.222000000000001
L2,32521.373
L3,4.1029999999999998
L4,28.364999999999998
L5,6.6059999999999999
L6,19.337
L7,60863.605000000003
L8,2871.982
L9,35.237000000000002
L10,24.033999999999999
L11,9.9290000000000003
L12,6185.7290000000003
L13,18.907
L14,21.501999999999999
L15,5.4029999999999996
L16,55962.629000000001
