Location,MHRb
L1,20.149000000000001
L2,22182.011999999999
L3,2.9319999999999999
L4,13.638
L5,4.0350000000000001
L6,11.875
L7,47172.777000000002
L8,1344.9680000000001
L9,22.815000000000001
L10,16.949000000000002
L11,6.7859999999999996
L12,4707.3900000000003
L13,11.082000000000001
L14,15.337
L15,2.2730000000000001
L16,41195.163999999997
