Location,MHRb
L1,55.875999999999998
L2,25361.631000000001
L3,4.3620000000000001
L4,36.451999999999998
L5,9.3469999999999995
L6,22.010999999999999
L7,37502.574000000001
L8,1887.575
L9,39.055999999999997
L10,34.008000000000003
L11,11.595000000000001
L12,4065.4949999999999
L13,31.800000000000001
L14,20.864000000000001
L15,6.9429999999999996
L16,26350.157999999999
