Location,MHRb
L1,55.213999999999999
L2,19201.259999999998
L3,3.1059999999999999
L4,15.491
L5,3.9460000000000002
L6,12.887
L7,26429.02
L8,561.14099999999996
L9,22.315000000000001
L10,15.426
L11,6.8449999999999998
L12,2291.2600000000002
L13,29.315000000000001
L14,13.992000000000001
L15,1.8440000000000001
L16,20045.623
