Location,MHRb
L1,66.248999999999995
L2,38701.991999999998
L3,7.8419999999999996
L4,62.332000000000001
L5,18.626000000000001
L6,32.384999999999998
L7,56982.531000000003
L8,5333.4650000000001
L9,67.308000000000007
L10,49.692999999999998
L11,17.486999999999998
L12,10195.467000000001
L13,40.646000000000001
L14,30.579000000000001
L15,26.161000000000001
